shrid2,state_name,district_name,land_area_sq_km,total_population,total_consumption,per_capita_consumption,poverty_rate,total_firms_count,total_employment,manufacturing_employment,services_employment,distance_to_town_km,commercial_bank_availability,cooperative_bank_availability,all_weather_road_access,commercial_power_supply,local_market_availability,subdistrict_name,village_name
11-18-321-02119-302697,Assam,Kamrup,2.5794,834,69865.8828125,14399.1884765625,0.484146326780319,31,80,43,37,15,0,0,0,0,1,hajo,bargaon
11-18-321-02119-302698,Assam,Kamrup,1.9580001,523,78590.0625,16429.978515625,0.433797895908356,35,71,5,40,10,0,0,0,0,0,hajo,no-1 dalibari
11-18-321-02119-302699,Assam,Kamrup,1.6575,2193,94912.2890625,20614.43359375,0.340271502733231,80,177,14,163,10,0,0,1,0,0,hajo,no-2 dalibari
11-18-321-02119-302700,Assam,Kamrup,2.2265,2822,99553.984375,21763.80859375,0.205474451184273,160,317,6,303,10,0,0,1,0,0,hajo,sarmosali gaon
11-18-321-02119-302702,Assam,Kamrup,1.0195,37,114804.1015625,24352.384765625,0,13,42,0,42,10,0,0,0,0,1,hajo,sarmojuli pam
11-18-321-02120-302708,Assam,Kamrup,1.1669999,1125,72335.40625,15382.048828125,0.399633377790451,46,62,17,43,15,0,0,1,0,1,chhaygaon,uttar bankakata
11-18-321-02120-302709,Assam,Kamrup,3.7942002,1872,73985.8125,15416.939453125,0.408900529146194,111,221,22,199,25,0,0,1,0,1,chhaygaon,bankakata
11-18-321-02120-302710,Assam,Kamrup,2.3582,2014,76041.9375,17332.251953125,0.283790528774262,197,375,27,348,60,0,0,1,0,0,chhaygaon,jamuguri
11-18-321-02120-302711,Assam,Kamrup,5.5246997,2717,73843.2421875,16020.3193359375,0.288663536310196,93,136,8,128,65,0,0,1,0,0,chhaygaon,ganak para
11-18-321-02120-302712,Assam,Kamrup,0.9834,666,82362.4453125,18593.9453125,0.245454549789429,2,4,2,2,64,0,0,1,0,0,chhaygaon,halang juli
11-18-321-02120-302713,Assam,Kamrup,2.2773,1380,72262.4296875,15122.181640625,0.434230208396912,10,20,0,20,60,0,0,1,1,0,chhaygaon,bamuni gaon
11-18-321-02120-302714,Assam,Kamrup,1.6877,1301,68395.6640625,15330.0625,0.334154337644577,131,207,35,154,63,0,0,1,0,0,chhaygaon,belguri
11-18-321-02120-302715,Assam,Kamrup,2.5355,866,79629.6328125,17942.1015625,0.182346105575562,40,59,9,50,50,0,0,1,0,1,chhaygaon,dakshin bankakata
11-18-321-02120-302716,Assam,Kamrup,3.6344001,2375,85885.3125,19779.646484375,0.189177483320236,106,196,14,182,50,1,0,1,0,0,chhaygaon,choudhuri khat
11-18-321-02120-302717,Assam,Kamrup,2.1827002,1821,72840.5546875,16707.30859375,0.29823562502861,17,28,4,24,40,0,0,1,0,1,chhaygaon,kaimari
11-18-321-02120-302718,Assam,Kamrup,3.0253,2042,75725.828125,15865.6337890625,0.325910925865173,34,80,19,61,50,0,0,1,0,1,chhaygaon,dhubar gaon
11-18-321-02120-302719,Assam,Kamrup,2.035,2928,86880.171875,19971.080078125,0.203372329473495,170,251,21,230,55,0,0,1,0,0,chhaygaon,bihdia
11-18-321-02120-302720,Assam,Kamrup,3.1660998,1578,66351.8671875,14871.26953125,0.446417629718781,71,106,12,94,56,0,0,1,0,0,chhaygaon,makeli
11-18-321-02120-302721,Assam,Kamrup,4.0674,1781,82135.7109375,17640.1953125,0.211386695504189,28,112,0,17,60,0,0,1,0,1,chhaygaon,dagaon katahi
11-18-321-02120-302722,Assam,Kamrup,3.6497602,3596,100803.6015625,22670.802734375,0.125354513525963,150,273,14,258,55,0,0,1,0,1,chhaygaon,nowapara
11-18-321-02120-302723,Assam,Kamrup,3.3363001,2725,68955.1640625,14473.9580078125,0.447154462337494,83,141,15,126,56,0,0,1,0,1,chhaygaon,kukur mara
11-18-321-02120-302724,Assam,Kamrup,2.6220002,146,77446.1640625,17083.712890625,0.235294118523598,,,,,55,0,0,0,0,0,chhaygaon,bangal kata
11-18-321-02120-302725,Assam,Kamrup,2.2021,1213,77371.3671875,17531.47265625,0.239966556429863,19,24,2,22,60,0,0,1,0,1,chhaygaon,bhathi para
11-18-321-02120-302726,Assam,Kamrup,6.133,1459,71628.640625,15378.1884765625,0.39443650841713,80,113,7,106,50,0,0,1,0,0,chhaygaon,takara dia
11-18-321-02120-302727,Assam,Kamrup,3.405,4374,97614.234375,22951.482421875,0.188943162560463,383,1070,128,942,50,1,0,1,0,1,chhaygaon,no-1 balashidhi
11-18-321-02120-302728,Assam,Kamrup,2.8459,3051,93260.8046875,20514.982421875,0.220616564154625,127,210,17,193,50,0,0,1,0,0,chhaygaon,no-2 balasidhi
11-18-321-02120-302729,Assam,Kamrup,1.1908001,616,78593.4375,17611.240234375,0.242474913597107,44,74,15,59,60,0,0,1,0,0,chhaygaon,nowamati
11-18-321-02120-302730,Assam,Kamrup,1.8756,4075,89144.09375,19930.8671875,0.238349884748459,450,847,162,683,56,1,0,1,0,1,chhaygaon,dhekena bari
11-18-321-02120-302731,Assam,Kamrup,1.5909,857,75152.4453125,17255.283203125,0.17132867872715,34,58,11,47,64,0,0,1,0,0,chhaygaon,khatira
11-18-321-02120-302732,Assam,Kamrup,0.8608,413,53915.8359375,13478.9599609375,0.408653855323792,8,11,3,8,62,0,0,1,0,0,chhaygaon,nam dhania
11-18-321-02120-302733,Assam,Kamrup,1.4203,748,81727.6484375,15074.9287109375,0.337285906076431,23,39,11,28,64,0,0,1,0,0,chhaygaon,upar dhania
11-18-321-02120-302734,Assam,Kamrup,0.8021,755,77203.8125,16578.708984375,0.279542565345764,33,97,14,83,60,0,0,1,0,0,chhaygaon,patgaon khar bakhar
11-18-321-02120-302735,Assam,Kamrup,1.5561999,800,128449.515625,28806.693359375,0.0134803922846913,15,21,0,21,55,0,0,1,0,0,chhaygaon,ratanpur no-1
11-18-321-02120-302736,Assam,Kamrup,1.2391,933,,,,9,23,2,21,70,0,0,0,0,1,chhaygaon,batakuchi
11-18-321-02120-302737,Assam,Kamrup,0.7271,139,80953.3984375,20379.875,0.230769231915474,13,48,0,48,56,0,0,1,0,0,chhaygaon,ratanpur no-2
11-18-321-02120-302738,Assam,Kamrup,0.7498,388,83914.2421875,17690.029296875,0.202702701091766,4,6,0,6,60,0,0,0,0,0,chhaygaon,jugibari
11-18-321-02120-302739,Assam,Kamrup,1.1089,753,72104.421875,15263.662109375,0.374025970697403,8,13,1,12,50,0,0,1,0,1,chhaygaon,dakuwa para
11-18-321-02120-302740,Assam,Kamrup,1.3702,435,72912.9296875,15059.7255859375,0.3701431453228,5,8,0,8,60,0,0,1,0,0,chhaygaon,fala ghat
11-18-321-02120-302741,Assam,Kamrup,1.233,322,66519.296875,15413.0078125,0.29268291592598,12,17,0,17,46,0,0,1,0,1,chhaygaon,maz para
11-18-321-02120-302742,Assam,Kamrup,2.1105,1099,87280.21875,17856.26953125,0.185185179114342,36,66,11,55,45,0,0,1,0,1,chhaygaon,pachim dhuli
11-18-321-02120-302743,Assam,Kamrup,1.209,99,80334.859375,18162.6640625,0.156521737575531,8,17,0,17,55,0,0,0,0,0,chhaygaon,pub dhuli
11-18-321-02120-302744,Assam,Kamrup,1.2845,243,83659.828125,18259.08984375,0.23412698507309,17,28,6,21,55,0,0,0,0,1,chhaygaon,dulia gaon
11-18-321-02120-302745,Assam,Kamrup,0.89739996,330,87699.8515625,18773.66796875,0.125382259488106,30,61,5,56,50,0,0,1,0,1,chhaygaon,bakali para
11-18-321-02120-302746,Assam,Kamrup,0.39540002,196,84629.4453125,19567.501953125,0.080924853682518,11,26,6,20,50,0,0,0,0,1,chhaygaon,andheri
11-18-321-02120-302747,Assam,Kamrup,2.2,514,74198.4140625,16850.404296875,0.284351140260696,25,53,11,42,60,0,0,0,0,1,chhaygaon,sidila para
11-18-321-02120-302748,Assam,Kamrup,0.5325,222,88393.4140625,19476.515625,0.177966102957726,12,19,6,9,50,0,0,0,0,0,chhaygaon,barbakara
11-18-321-02120-302749,Assam,Kamrup,1.2052,573,69709.4453125,15072.3125,0.257657647132874,11,15,4,11,50,0,0,0,0,0,chhaygaon,jalukbari
11-18-321-02120-302750,Assam,Kamrup,0.65,385,66856.296875,13935.30859375,0.429280400276184,7,12,0,12,48,0,0,0,0,0,chhaygaon,bherbheri
11-18-321-02120-302751,Assam,Kamrup,1.5206,375,43766.61328125,9195.64453125,0.80585104227066,2,7,0,7,45,0,0,0,0,0,chhaygaon,langkhar
11-18-321-02120-302752,Assam,Kamrup,4.6177998,3165,70605.7734375,12169.3740234375,0.555187284946442,57,118,12,104,50,0,0,1,0,1,chhaygaon,kalahi kakh
11-18-321-02120-302753,Assam,Kamrup,2.4769,387,66518.8359375,13550.1328125,0.394179880619049,10,30,0,30,75,0,0,1,0,1,chhaygaon,burahara
11-18-321-02120-302754,Assam,Kamrup,0.91470003,1163,72369.4296875,14798.412109375,0.277130037546158,22,34,1,33,66,0,0,1,0,0,chhaygaon,kakarabari
11-18-321-02120-302755,Assam,Kamrup,1.5049001,561,73148.3828125,16955.8515625,0.272030651569366,5,12,0,12,50,0,0,1,0,0,chhaygaon,dhelasar
11-18-321-02120-302756,Assam,Kamrup,5.4867997,1892,82127.9453125,18017.6484375,0.176654502749443,141,254,22,229,60,0,0,1,0,0,chhaygaon,bahjani
11-18-321-02120-302757,Assam,Kamrup,5.6715,2841,81162.6796875,16013.0966796875,0.297771275043488,164,349,41,304,50,0,0,1,0,0,chhaygaon,deosar
11-18-321-02120-302758,Assam,Kamrup,2.0267,624,80727.65625,18418.4453125,0.163430422544479,61,123,12,111,50,0,0,1,0,1,chhaygaon,paneri
11-18-321-02120-302759,Assam,Kamrup,5.2288,3641,75030.140625,14778.0361328125,0.371270716190338,351,622,33,562,65,0,0,1,0,0,chhaygaon,jambari no-1
11-18-321-02120-302760,Assam,Kamrup,4.8497,5763,78730.5078125,15486.15625,0.317527234554291,411,776,127,646,64,1,1,1,0,1,chhaygaon,jambari no-2
11-18-321-02120-302761,Assam,Kamrup,7.8617997,6020,69215.0390625,16733.029296875,0.331823110580444,160,372,133,239,62,1,1,1,0,1,chhaygaon,choudhuri para
11-18-321-02120-302762,Assam,Kamrup,4.9377,1929,82701.0078125,18173.28515625,0.179746836423874,71,791,703,88,65,0,0,1,0,0,chhaygaon,satabari
11-18-321-02120-302763,Assam,Kamrup,1.1058,574,82055.2421875,20031.5703125,0.139240503311157,6,7,0,7,64,0,0,1,0,0,chhaygaon,kursala
11-18-321-02120-302764,Assam,Kamrup,1.7965,581,69721.4296875,17241.580078125,0.223826721310616,7,12,4,8,64,0,0,1,0,0,chhaygaon,shalamukh
11-18-321-02120-302765,Assam,Kamrup,0.79800004,592,77870.78125,18833.2421875,0.174957111477852,14,33,7,26,70,0,0,0,0,0,chhaygaon,nadhiapara
11-18-321-02120-302766,Assam,Kamrup,1.6119,603,76932.09375,18858.35546875,0.108766235411167,25,62,14,48,64,0,0,1,0,0,chhaygaon,delia para
11-18-321-02120-302767,Assam,Kamrup,2.2099001,2468,84185.828125,19589.818359375,0.231575012207031,136,282,11,271,50,0,0,1,0,1,chhaygaon,birpara
11-18-321-02120-302768,Assam,Kamrup,0.799,753,105163.484375,24682.564453125,0.014981273561716,58,133,54,79,60,0,0,1,0,0,chhaygaon,lamgaon n c
11-18-321-02120-302769,Assam,Kamrup,2.6289,951,79672.015625,16100.3857421875,0.289583325386047,8,11,0,11,50,0,0,1,0,0,chhaygaon,nijbagai
11-18-321-02120-302770,Assam,Kamrup,1.2584,966,80226.71875,19438.19140625,0.190528631210327,194,349,29,320,50,1,0,1,0,1,chhaygaon,lakadubi
11-18-321-02120-302771,Assam,Kamrup,1.2642,447,74454.1171875,17194.947265625,0.0969976931810379,8,15,0,15,65,0,0,1,0,0,chhaygaon,milaghat
11-18-321-02120-302772,Assam,Kamrup,0.5435,131,68500.59375,16732.96875,0.236641228199005,5,6,0,6,68,0,0,1,0,1,chhaygaon,falafang
11-18-321-02120-302774,Assam,Kamrup,1.21,127,61618.078125,13852.1259765625,0.418604642152786,,,,,62,0,0,0,0,1,chhaygaon,kahibama n c
11-18-321-02120-302775,Assam,Kamrup,1.5288984,116,72172.4921875,18211.75,0.112149529159069,3,5,0,5,54,0,0,1,0,0,chhaygaon,milaghat n c
11-18-321-02120-302776,Assam,Kamrup,0.7985,685,84336.390625,18441.244140625,0.193593308329582,6,7,2,5,60,0,0,0,0,0,chhaygaon,niching pur
11-18-321-02120-302777,Assam,Kamrup,1.2594322,178,43637.5078125,9561.02734375,0.837078630924225,,,,,73,0,0,0,0,0,chhaygaon,batakuchi n c
11-18-321-02120-302778,Assam,Kamrup,0.68050003,604,73997.2578125,17180.126953125,0.227197349071503,10,12,0,12,65,0,0,0,0,1,chhaygaon,khatal para
11-18-321-02120-302779,Assam,Kamrup,1.1963,540,49946.9296875,12088.4697265625,0.619136989116669,59,91,3,76,62,0,0,1,0,0,chhaygaon,bakara para
11-18-321-02120-302780,Assam,Kamrup,0.8169,546,,,,10,18,11,7,,0,0,1,0,0,chhaygaon,batakuchi
11-18-321-02120-302781,Assam,Kamrup,0.83,185,42980.76953125,9048.5830078125,0.957894742488861,,,,,60,0,0,0,0,1,chhaygaon,kahibama
11-18-321-02120-302782,Assam,Kamrup,1.25,602,51490.65234375,10858.5732421875,0.678571403026581,9,12,0,12,60,0,0,0,0,0,chhaygaon,bhutar gari
11-18-321-02120-302783,Assam,Kamrup,0.71769994,280,81259.625,14096.0576171875,0.28571429848671,,,,,51,0,0,1,0,1,chhaygaon,satekuna kat kaha
11-18-321-02120-302784,Assam,Kamrup,0.47,981,68962.0625,13764.033203125,0.400205761194229,,,,,60,0,0,0,0,1,chhaygaon,katah bari bakarapara
11-18-321-02120-302785,Assam,Kamrup,0.597,52,51885.15234375,11005.94140625,0.818181812763214,,,,,75,0,0,0,0,0,chhaygaon,satekuna n c
11-18-321-02120-302786,Assam,Kamrup,0.7,708,47772.52734375,8966.10546875,0.752199411392212,4,9,0,9,50,0,0,0,0,0,chhaygaon,galugathi n c
11-18-321-02120-302787,Assam,Kamrup,0.57,412,73997.03125,15625.5869140625,0.28883495926857,5,5,0,5,60,0,0,0,0,0,chhaygaon,barkhal n c
11-18-321-02120-302788,Assam,Kamrup,1.0141001,575,72195.0703125,15715.9345703125,0.246598646044731,5,12,0,12,65,0,0,0,0,0,chhaygaon,gale buka
11-18-321-02120-302789,Assam,Kamrup,1.8202001,665,61018.80859375,12835.982421875,0.447409719228745,10,25,2,23,70,0,0,1,0,1,chhaygaon,kushpara
11-18-321-02120-302790,Assam,Kamrup,2.1009,977,71665.6484375,14819.96875,0.308691322803497,8,26,0,26,75,0,0,1,0,0,chhaygaon,chakrapani
11-18-321-02120-302791,Assam,Kamrup,0.91,982,63902.73046875,12673.259765625,0.533053517341614,45,100,12,54,64,0,0,0,0,0,chhaygaon,chakrasila
11-18-321-02120-302792,Assam,Kamrup,0.72,579,75463.953125,16955.068359375,0.114180475473404,23,44,0,44,60,0,0,0,0,0,chhaygaon,baghmara
11-18-321-02120-302793,Assam,Kamrup,0.53349996,459,59492.91015625,13305.94140625,0.402150541543961,10,18,2,16,50,0,0,0,0,0,chhaygaon,barkhal no-2
11-18-321-02120-302794,Assam,Kamrup,0.45369998,177,79173.3203125,15834.6640625,0.200000002980232,3,5,0,5,50,0,0,0,0,0,chhaygaon,barkhal no-1
11-18-321-02120-302795,Assam,Kamrup,0.5974,93,47514.73046875,9403.95703125,0.729166686534882,,,,,50,0,0,0,0,0,chhaygaon,nagadanga no-2
11-18-321-02120-302796,Assam,Kamrup,0.28,226,63177.29296875,10252.455078125,0.776315808296204,4,11,2,9,50,0,0,0,0,0,chhaygaon,nagadanga no-1
11-18-321-02120-302797,Assam,Kamrup,0.73,402,82356.1484375,12768.39453125,0.501291990280151,4,6,1,5,60,0,0,0,0,0,chhaygaon,sakhumuri no-2
11-18-321-02120-302798,Assam,Kamrup,0.7,388,64799.6953125,10913.6328125,0.647368431091309,3,5,2,3,66,0,0,0,0,0,chhaygaon,sakhumuri no-1
11-18-321-02120-302799,Assam,Kamrup,1.9067,779,71783.34375,14410.7099609375,0.430363863706589,24,45,0,45,75,0,0,1,0,1,chhaygaon,rajapara
11-18-321-02120-302800,Assam,Kamrup,0.9605,446,56828.8515625,12586.255859375,0.47651007771492,3,5,0,5,75,0,0,1,0,1,chhaygaon,paru gaon
11-18-321-02120-302801,Assam,Kamrup,0.5836,488,56282.67578125,10751.8564453125,0.693957090377808,8,18,3,15,50,0,0,1,0,0,chhaygaon,umring kuna
11-18-321-02120-302802,Assam,Kamrup,1.21,673,45288.00390625,7515.0400390625,0.890829682350159,31,43,1,42,70,0,0,0,0,0,chhaygaon,ukium no-1
11-18-321-02120-302803,Assam,Kamrup,0.56,229,45879.48046875,8418.2529296875,0.871559619903565,1,4,0,4,55,0,0,0,0,0,chhaygaon,ukium no-2 n c
11-18-321-02120-302804,Assam,Kamrup,0.7295,304,74081.3359375,15721.4404296875,0.305466234683991,22,40,2,38,52,0,0,1,0,0,chhaygaon,ofula
11-18-321-02120-302805,Assam,Kamrup,0.017267104,165,65374.5625,15382.25,0.164705887436867,25,49,8,27,60,0,0,1,0,1,chhaygaon,alukhunda f v
11-18-321-02120-302806,Assam,Kamrup,0.50874895,58,77606.0546875,19401.513671875,0.0666666701436042,,,,,55,0,0,0,0,0,chhaygaon,rahpur f v
11-18-321-02120-302807,Assam,Kamrup,0.27989998,249,65164.3984375,13393.4736328125,0.581027686595917,12,25,6,19,65,0,0,1,0,0,chhaygaon,khar khari f v
11-18-321-02120-302808,Assam,Kamrup,0.3345,235,70656.3359375,12924.939453125,0.434959352016449,18,28,1,27,72,0,0,1,0,0,chhaygaon,akchalia f v
11-18-321-02120-302809,Assam,Kamrup,0.36110002,353,67253.734375,14556.287109375,0.416438370943069,18,59,5,54,70,0,0,1,0,0,chhaygaon,paglapara f v
11-18-321-02120-302810,Assam,Kamrup,0.17799999,161,44589.30859375,7926.98828125,0.827777802944183,3,5,0,5,60,0,0,0,0,0,chhaygaon,dhania gaon f v
11-18-321-02120-302811,Assam,Kamrup,0.4929,609,100015.8203125,21317.474609375,0.0576923079788684,34,57,7,50,60,0,0,0,0,0,chhaygaon,kala bakara f v
11-18-321-02120-302812,Assam,Kamrup,0.1574,302,108050.484375,22307.197265625,0,14,46,2,44,60,0,0,1,0,0,chhaygaon,ouguri f v
11-18-321-02120-302813,Assam,Kamrup,0.1004,159,82124.859375,19504.654296875,0.03125,11,30,0,30,60,0,0,0,0,0,chhaygaon,maina para f v
11-18-321-02120-302814,Assam,Kamrup,0.20719999,166,86279.5546875,18951.578125,0.104046240448952,11,30,9,21,65,0,0,0,0,0,chhaygaon,barzar f v
11-18-321-02120-302815,Assam,Kamrup,0.32209998,181,81396.109375,16840.57421875,0.231527090072632,9,23,2,21,55,0,0,1,0,0,chhaygaon,phulguri f v
11-18-321-02120-302816,Assam,Kamrup,0.3437,195,75181.6484375,16578.517578125,0.123076923191547,4,5,0,5,70,0,0,0,0,0,chhaygaon,puthemari f v
11-18-321-02120-302817,Assam,Kamrup,0.1429,683,107198.5,23520.345703125,0.0464135035872459,14,29,0,29,70,0,0,1,0,0,chhaygaon,ratanpur chekelia f v
11-18-321-02120-302818,Assam,Kamrup,0.39589,425,80954.9921875,17616.123046875,0.0855745747685432,5,8,2,6,63,0,0,0,0,0,chhaygaon,andheri f v
11-18-321-02120-302819,Assam,Kamrup,0.64,975,83884.9453125,18011.5859375,0.107862904667854,20,51,0,51,61,0,0,1,0,0,chhaygaon,bali juri f v
11-18-321-02120-302820,Assam,Kamrup,0.02844561,416,77661.3828125,16940.83984375,0.215686276555061,10,16,0,16,70,0,0,1,0,0,chhaygaon,hatigar f v
11-18-321-02120-302821,Assam,Kamrup,0.35,678,79798.1953125,16895.755859375,0.181688129901886,15,21,0,21,70,0,0,0,0,0,chhaygaon,kahua f v
11-18-321-02120-302822,Assam,Kamrup,0.053240225,318,74814.8125,17575.54296875,0.193650797009468,2,2,0,2,60,0,0,0,0,0,chhaygaon,bakali para f v
11-18-321-02120-302823,Assam,Kamrup,0.057436425,461,84364.6953125,19796.1015625,0.078947365283966,8,8,4,4,54,0,0,0,0,0,chhaygaon,jarua gaon f v
11-18-321-02120-302824,Assam,Kamrup,0.2606,434,70387.1640625,14596.416015625,0.320276498794556,8,8,4,4,70,0,0,0,0,0,chhaygaon,bak bahar f v
11-18-321-02120-302825,Assam,Kamrup,0.28,223,60795.96484375,13754.7431640625,0.466063350439072,12,18,6,12,67,0,0,0,0,0,chhaygaon,kari kara f v
11-18-321-02120-302826,Assam,Kamrup,0.31,414,51077.71484375,11168.994140625,0.583999991416931,5,13,0,13,75,0,0,0,0,0,chhaygaon,sainashi f v
11-18-321-02120-302827,Assam,Kamrup,0.48,360,66545.9375,16680.849609375,0.221333339810371,9,13,3,10,70,0,0,0,0,0,chhaygaon,kardai guri f v
11-18-321-02120-302828,Assam,Kamrup,0.1894,484,67357.5390625,15960.220703125,0.170682728290558,14,19,7,3,70,0,0,0,0,0,chhaygaon,barbakara f v
11-18-321-02120-302829,Assam,Kamrup,0.04885319,318,61429.83984375,15028.70703125,0.299694180488586,3,5,3,2,50,0,0,0,0,0,chhaygaon,jalukbari f v
11-18-321-02120-302830,Assam,Kamrup,1.0906,843,84972.3203125,18237.46484375,0.17745803296566,21,28,2,26,65,0,0,1,0,0,chhaygaon,bherbheri f v
11-18-321-02120-302831,Assam,Kamrup,0.06019315,317,50465.359375,10540.2333984375,0.655063271522522,2,10,0,10,90,0,0,0,0,0,chhaygaon,kishanpur f v
11-18-321-02120-302832,Assam,Kamrup,0.054611765,17,36520.66015625,8427.8447265625,0.923076927661896,,,,,70,0,0,0,0,0,chhaygaon,gunagatha f v
11-18-321-02120-302833,Assam,Kamrup,0.58,99,46393.109375,9720.4609375,0.647619068622589,2,6,0,6,60,0,0,0,0,0,chhaygaon,baduli para f v
11-18-321-02120-302834,Assam,Kamrup,0.36007148,157,48549.8828125,8765.951171875,0.798611104488373,2,2,0,2,60,0,0,0,0,1,chhaygaon,maje bari f v
11-18-321-02120-302835,Assam,Kamrup,0.05831187,492,42459.80078125,7265.34375,0.868888914585114,4,6,0,6,70,0,0,0,0,0,chhaygaon,makhandal f v
11-18-321-02120-302836,Assam,Kamrup,0.04173838,506,,,,,,,,60,0,0,0,0,0,chhaygaon,daledunga f v
11-18-321-02120-302837,Assam,Kamrup,0.05006152,436,52888.3515625,9131.8017578125,0.82733815908432,2,6,0,6,70,0,0,0,0,0,chhaygaon,dighal bill f v
11-18-321-02120-302838,Assam,Kamrup,0.20719999,328,57139.25390625,11598.416015625,0.632835805416107,9,22,0,22,72,0,0,1,0,0,chhaygaon,barjar f v
11-18-321-02120-302840,Assam,Kamrup,1.1906167,23,39876.109375,7975.22216796875,0.899999976158142,,,,,75,0,0,0,0,0,chhaygaon,shrigaon f v
11-18-321-02120-302841,Assam,Kamrup,1.1075047,78,39263.62109375,6692.66259765625,0.909090936183929,,,,,60,0,0,0,0,0,chhaygaon,gambal shri f v
11-18-321-02120-302842,Assam,Kamrup,1.6392676,160,48551.09765625,8555.2587890625,0.845815002918243,1,1,0,1,60,0,0,0,0,0,chhaygaon,mandanggup f v
11-18-321-02120-302843,Assam,Kamrup,0.2608,297,,,,,,,,,0,0,0,0,1,chhaygaon,daledunga f v
11-18-321-02120-302844,Assam,Kamrup,1.0316031,748,55192.984375,11331.009765625,0.631788074970245,7,19,0,19,75,0,0,1,0,0,chhaygaon,nayapara f v
11-18-321-02120-302845,Assam,Kamrup,2.3788424,34,49116.78125,9823.35546875,0.77142858505249,,,,,75,0,0,0,0,0,chhaygaon,umfar f v
11-18-321-02120-302846,Assam,Kamrup,1.7336386,3,36520.66015625,12173.5537109375,0,,,,,60,0,0,0,0,0,chhaygaon,talimara f v
11-18-321-02120-302847,Assam,Kamrup,2.2629106,194,41944.18359375,8144.501953125,0.854368925094605,2,3,0,3,60,0,0,1,0,0,chhaygaon,natun gaon f v
11-18-321-02120-302848,Assam,Kamrup,1.7780585,109,43531.39453125,7192.1435546875,0.947826087474823,1,1,0,1,60,0,0,0,0,0,chhaygaon,bairandang f v
11-18-321-02120-302849,Assam,Kamrup,1.9443521,79,45633.3203125,10843.560546875,0.712871313095093,,,,,70,0,0,0,0,0,chhaygaon,sarupani f v
11-18-321-02120-302851,Assam,Kamrup,2.4660423,279,51973.328125,9603.7666015625,0.778985500335693,4,5,0,5,65,0,0,0,0,0,chhaygaon,umfali f v
11-18-321-02120-302852,Assam,Kamrup,2.8248343,102,45138.74609375,9641.28515625,0.864077687263489,,,,,70,0,0,0,0,0,chhaygaon,umbasang f v
11-18-321-02120-302855,Assam,Kamrup,0.300125,351,79050.5859375,17492.986328125,0.305322140455246,,,,,,0,0,0,0,0,chhaygaon,rihabari f v
11-18-321-02120-302856,Assam,Kamrup,0.24183252,144,77393.953125,18574.548828125,0.153333336114883,,,,,23,0,0,0,0,0,chhaygaon,kushalpara f v
11-18-321-02121-302857,Assam,Kamrup,2.5196002,88,65613.53125,13647.6142578125,0.504000008106232,,,,,80,0,0,0,0,0,goroimari,nalzuhi pathar
11-18-321-02121-302859,Assam,Kamrup,2.7045999,90,57870.7355057566,10832.9453846598,0.669950725997023,23.5405405405405,23.5405405405405,0,14.4864864864865,70,0,0,0,0,0,goroimari,tekeliphuta
11-18-321-02121-302861,Assam,Kamrup,2.659,463,44893.609375,9177.7578125,0.751231551170349,29,40,0,38,65,0,0,1,0,0,goroimari,salmara
11-18-321-02121-302862,Assam,Kamrup,2.3108,642,45911.48828125,8797.4111328125,0.757485032081604,13,17,0,17,60,0,0,0,0,0,goroimari,kaltali pathar
11-18-321-02121-302863,Assam,Kamrup,1.6392,390,58167.72265625,10728.947265625,0.631103098392487,26,53,2,42,65,0,0,1,0,0,goroimari,batehidia
11-18-321-02121-302864,Assam,Kamrup,2.4716,708,73260.5859375,13163.4736328125,0.529633104801178,3,4,0,4,75,0,0,1,0,0,goroimari,saral para
11-18-321-02121-302865,Assam,Kamrup,2.122,128,52151.99609375,9412.798828125,0.736585378646851,10,10,0,6,75,0,0,0,0,0,goroimari,lohikata
11-18-321-02121-302866,Assam,Kamrup,3.0841,516,61081.015625,12960.7578125,0.465011298656464,17,18,0,12,75,0,0,0,0,0,goroimari,ujan duramari
11-18-321-02121-302867,Assam,Kamrup,1.5199001,118,48613.93359375,9722.787109375,0.741666674613953,,,,,75,0,0,0,0,0,goroimari,sitalmari
11-18-321-02121-302868,Assam,Kamrup,1.2553,322,50056.78515625,8490.1962890625,0.784452319145203,7,12,1,11,70,0,0,0,0,0,goroimari,saral suti
